상호명,상권업종소분류명,시도명,시군구명,위도,경도
커피비터스윗,카페,제주특별자치도,제주시,33.4884604530681,126.498812822667
빠우사,카페,제주특별자치도,제주시,33.457636924944,126.711868400584
세븐일레븐서귀포대정,편의점,제주특별자치도,서귀포시,33.2440934044257,126.225579824205
제이왓,카페,제주특별자치도,서귀포시,33.2410304771752,126.528523513515
샤르망,카페,제주특별자치도,서귀포시,33.2462146242108,126.563025814894
또똣제주,카페,제주특별자치도,서귀포시,33.2109121150466,126.29183569544
라움인제주,카페,제주특별자치도,서귀포시,33.4354746906691,126.915390061355
탐앤탐스신제주점,카페,제주특별자치도,제주시,33.4874491654793,126.489608145045
미쁜제과,카페,제주특별자치도,서귀포시,33.2691371429329,126.18013069207
비선루,카페,제주특별자치도,제주시,33.3991046936931,126.24453359282
버스맨카페,카페,제주특별자치도,제주시,33.4951784883097,126.53375781479
씨유서귀최남단해안로점，모슬포낚시,편의점,제주특별자치도,서귀포시,33.2116738620471,126.257024078133
무화과한입,카페,제주특별자치도,제주시,33.5223142822954,126.562848057419
943랩,카페,제주특별자치도,서귀포시,33.2392438900168,126.514112733319
바스코,카페,제주특별자치도,제주시,33.5170014822206,126.525438905402
알마커피제작소,카페,제주특별자치도,제주시,33.5502172928264,126.69478521311
필앤라이프제주,카페,제주특별자치도,제주시,33.5156973489379,126.889468677166
네이쳐그릭본관,카페,제주특별자치도,서귀포시,33.4372533363223,126.919087674859
세븐일레븐,편의점,제주특별자치도,서귀포시,33.2459597573783,126.562340344739
우리동네만화카페,카페,제주특별자치도,서귀포시,33.2227238994147,126.256394319097
까미노,카페,제주특별자치도,제주시,33.4578965689429,126.347680859753
블랑로쉐,카페,제주특별자치도,제주시,33.5156493473043,126.957903607453
퍼시몬,카페,제주특별자치도,제주시,33.4293307814391,126.396883779232
오멘,카페,제주특별자치도,제주시,33.4754430269547,126.543567692746
세븐일레븐제주납읍점,편의점,제주특별자치도,제주시,33.4346939532336,126.324896229819
세화탐나는도새기,카페,제주특별자치도,제주시,33.5252627654341,126.854083481094
씨유제주하귀,편의점,제주특별자치도,제주시,33.4849336219554,126.416070317473
지에스25아라타운점,편의점,제주특별자치도,제주시,33.4760640450625,126.545726906423
법환동커피,카페,제주특별자치도,서귀포시,33.237044198838,126.511882504608
카페초가헌,카페,제주특별자치도,서귀포시,33.3903266957934,126.801267474695
일광다방,카페,제주특별자치도,제주시,33.5116132314448,126.519268868444
지에스25노형,편의점,제주특별자치도,제주시,33.4827249459674,126.485278319234
에이프릴,카페,제주특별자치도,제주시,33.4788762160499,126.479060939081
뉴-호프세븐일레븐제주공항서로점,편의점,제주특별자치도,제주시,33.5019116223784,126.489835368585
초록지붕,카페,제주특별자치도,제주시,33.3147896129115,126.264397672027
퍼플,카페,제주특별자치도,서귀포시,33.2787107189892,126.719799923318
하얀산호카페,카페,제주특별자치도,제주시,33.4943303977279,126.945033072255
씨유제주월정모살점,편의점,제주특별자치도,제주시,33.5555999586778,126.795624038831
지에스25동홍,편의점,제주특별자치도,서귀포시,33.2620297402303,126.560618186835
밤의테이블,카페,제주특별자치도,제주시,33.5233795884141,126.855076980501
컴포즈커피서귀포창천점,카페,제주특별자치도,서귀포시,33.2612780079653,126.365630526442
다랑쉬,카페,제주특별자치도,제주시,33.5088785052834,126.509328587825
세븐일레븐제주월정리점,편의점,제주특별자치도,제주시,33.5522479629661,126.791378533508
모던플레이스,카페,제주특별자치도,서귀포시,33.2679239016667,126.394765088984
GS25연동서강점,편의점,제주특별자치도,제주시,33.4867188098056,126.491785916999
곰막다방,카페,제주특별자치도,제주시,33.5568777142341,126.720520386812
얼마나오렌지,카페,제주특별자치도,제주시,33.4586171972557,126.512257973555
씨유신제주점,편의점,제주특별자치도,제주시,33.489600636712,126.493189429934
클랭블루,카페,제주특별자치도,제주시,33.3448705885138,126.177316174821
이디야커피제주함덕해수욕장점,카페,제주특별자치도,제주시,33.5411828742258,126.669999758168
광령키즈북카페,카페,제주특별자치도,제주시,33.4595531681557,126.433407800187
오늘종달,카페,제주특별자치도,제주시,33.4982420725428,126.911627120755
오알엔,카페,제주특별자치도,서귀포시,33.4718008361007,126.915752827836
씨유제주신광점,편의점,제주특별자치도,제주시,33.4916782935902,126.485408279278
이스턴펫살롱,카페,제주특별자치도,제주시,33.5011169131156,126.545057999609
제주기와,카페,제주특별자치도,제주시,33.4511315791025,126.425417531466
향다방,카페,제주특별자치도,제주시,33.5231644846397,126.856175318841
피노키오,카페,제주특별자치도,제주시,33.5205053262186,126.948256542565
모슬포동백다방,카페,제주특별자치도,서귀포시,33.2235675528528,126.252739894636
GS25함덕라마다점,편의점,제주특별자치도,제주시,33.5432768664077,126.660839900855
카페라올라,카페,제주특별자치도,서귀포시,33.2762374766031,126.171327119447
지에스25제주,편의점,제주특별자치도,제주시,33.5094707141581,126.522444942684
카페루시아,카페,제주특별자치도,서귀포시,33.2352172220791,126.363082928795
씨유제주대정주공점,편의점,제주특별자치도,서귀포시,33.2277303448028,126.25229683932
카페리꼬,카페,제주특별자치도,제주시,33.405811851943,126.256364663367
씨유도두항점,편의점,제주특별자치도,제주시,33.5040399007625,126.466415586108
지에스25노형라자점,편의점,제주특별자치도,제주시,33.4870293958183,126.477581067873
신산리마을카페,카페,제주특별자치도,서귀포시,33.376629890468,126.876824434888
미주커피앤케이크,카페,제주특별자치도,제주시,33.5038045620085,126.53079507168
커피트리,카페,제주특별자치도,제주시,33.4765280601753,126.478106720952
공차제주연동점,카페,제주특별자치도,제주시,33.4889395021931,126.49026652961
GS25제주애월고점,편의점,제주특별자치도,제주시,33.4622004431781,126.334729832051
컴플렉스,카페,제주특별자치도,제주시,33.5114065794776,126.524124086085
카페기지,카페,제주특별자치도,제주시,33.3384843253468,126.264510040742
비양정거장,카페,제주특별자치도,제주시,33.5130458081787,126.964588855878
히포파운드,카페,제주특별자치도,제주시,33.4855767003576,126.460481890821
카페담아,카페,제주특별자치도,서귀포시,33.240697265371,126.565778596401
씨유제주점,편의점,제주특별자치도,제주시,33.4984743847866,126.530328808334
GS25서귀솔동산점,편의점,제주특별자치도,서귀포시,33.2431515053011,126.563717042843
슈푸,카페,제주특별자치도,제주시,33.5099902022538,126.523895059057
지에스25제주,편의점,제주특별자치도,제주시,33.4343469353046,126.426076593379
인디55,카페,제주특별자치도,서귀포시,33.2236396608174,126.242301604283
커피볶는조아저씨,카페,제주특별자치도,제주시,33.3592602209117,126.195241238382
레몬비곽지중앙,편의점,제주특별자치도,제주시,33.4494390224811,126.304433362885
트라이브,카페,제주특별자치도,제주시,33.4601156814994,126.311232213529
에이바우트커피종합경,카페,제주특별자치도,제주시,33.4959353946339,126.519484667003
카페봄봄,카페,제주특별자치도,서귀포시,33.2528584268682,126.421406801463
씨유제주삼주점,편의점,제주특별자치도,제주시,33.4990472161724,126.533995349538
친봉,카페,제주특별자치도,서귀포시,33.2911373040708,126.596072341384
씨유서귀우리들점,편의점,제주특별자치도,서귀포시,33.262194480265,126.551205162693
GS25제주도두점,편의점,제주특별자치도,제주시,33.5036689148147,126.466105766882
제주노형뜨란채점빽다방,카페,제주특별자치도,제주시,33.4865877612047,126.473355112456
가파도봄날에,카페,제주특별자치도,서귀포시,33.1695844026681,126.270426504666
떼르떼,카페,제주특별자치도,제주시,33.4836779902549,126.469682230778
세븐일레븐제주유수암점,편의점,제주특별자치도,제주시,33.4235870137172,126.407987289065
GS25제주비자림점,편의점,제주특별자치도,제주시,33.4966431934736,126.811915253457
제이스퀘어드카페,카페,제주특별자치도,서귀포시,33.2515684552626,126.423207359824
GS25제주이호점,편의점,제주특별자치도,제주시,33.4949698206378,126.449899538783
두갓,카페,제주특별자치도,제주시,33.4646016026486,126.449306180829
GS25노형런던점,편의점,제주특별자치도,제주시,33.4911357469072,126.4785571257
레몬비막숙포구점,편의점,제주특별자치도,서귀포시,33.2377791210467,126.515365429777
세븐일레븐제주이도,편의점,제주특별자치도,제주시,33.4889663211975,126.538525572146
혜성크루즈,편의점,제주특별자치도,서귀포시,33.2389088406832,126.564864706799
카페다,카페,제주특별자치도,제주시,33.5371369745941,126.638513308531
엔피,카페,제주특별자치도,서귀포시,33.2418778921111,126.563058122653
띠아모서홍점,카페,제주특별자치도,서귀포시,33.2620857453342,126.55861097434
카페비비,카페,제주특별자치도,제주시,33.5295660385069,126.592814173748
숨맥,카페,제주특별자치도,제주시,33.4838456699112,126.394149911459
피에스테크제주,편의점,제주특별자치도,서귀포시,33.2527707928809,126.503328256158
픽스커피공단점,카페,제주특별자치도,제주시,33.5146468095885,126.572046229131
카페봄봄,카페,제주특별자치도,서귀포시,33.2531076828123,126.569516055312
제주설심당협재점,카페,제주특별자치도,제주시,33.3959028242946,126.242852298117
세븐일레븐성산라마다호텔점,편의점,제주특별자치도,서귀포시,33.4496582498134,126.917161692268
GS25제주동교점,편의점,제주특별자치도,제주시,33.5133821551971,126.533896987343
터치우드,카페,제주특별자치도,제주시,33.5305494060459,126.658661171722
진저,카페,제주특별자치도,제주시,33.3937398134587,126.240033539597
플팝카페,카페,제주특별자치도,제주시,33.3966912948063,126.34497842565
피카,카페,제주특별자치도,제주시,33.5212368684807,126.564123648141
2월22일,카페,제주특별자치도,제주시,33.4941050979895,126.517148929437
갤러리&카페아토,카페,제주특별자치도,서귀포시,33.3244136843855,126.767575516766
씨유제주함와로점,편의점,제주특별자치도,제주시,33.5345634996387,126.676193749702
디뷰,카페,제주특별자치도,제주시,33.4799876413499,126.477504990772
컴포즈커피화북공단점,카페,제주특별자치도,제주시,33.5121926994049,126.563781533623
씨유제주,편의점,제주특별자치도,제주시,33.5005256822959,126.52682021927
